w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25,w26,w27,w28,w29,w30,w31,w32,w33,w34,w35,w36,w37,w38,w39,w40,w41,w42,w43,w44,w45,w46,w47,w48,w49,w50,w51,w52,w53,w54,w55,w56,w57,w58,w59,w60,w61,w62,w63,w64,w65,w66,w67,w68,w69,w70,w71,label
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00014171,0.000700788,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.029354207,0.029411765,0,0,0,0,1,0,0,0.156862745,1,1,0,0.03,0.02,0,0.01,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000143077,0.001472279,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003913894,0.003921569,0,0,0,0,1,0,0,0.196078431,1,1,0,0.02,0.02,0,0.01,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.43E-05,0.003573475,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.01369863,0.015686275,0.14,0.12,0,0,1,0,0.25,0.02745098,1,1,0,0.14,0.03,0.14,0.01,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.29E-05,0.000692803,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.033268102,0.035294118,0.06,0.06,0,0,1,0,0.11,0.066666667,1,1,0,0.06,0.03,0.06,0.01,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000143077,7.91E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003913894,0.023529412,0,0,0,0,1,0,0.17,0.039215686,1,1,0,0.1,0.03,0,0.01,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000134875,0.000966067,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007827789,0.007843137,0,0,0,0,1,0,0,0.078431373,1,1,0,0.05,0.03,0,0.01,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000144444,0.000481475,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.02739726,0.031372549,0,0,0,0,1,0,0.19,0.117647059,1,1,0,0.03,0.03,0,0.01,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000115738,0.005803415,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001956947,0.001960784,0,0,0,0,1,0,0,0.156862745,1,1,0,0.03,0.03,0,0.01,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000118472,0.001255303,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001956947,0.001960784,0,0,0,0,1,0,0,0.196078431,1,1,0,0.02,0.03,0,0.01,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000125762,7.15E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005870841,0.009803922,0,0,0,0,1,0,0.6,0.015686275,1,1,0,0.25,0.03,0,0.01,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000128496,0.00019633,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.025440313,0.031372549,0,0,0,0,1,0,0.19,0.054901961,1,1,0,0.07,0.03,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000136698,0.002218449,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.009784736,0.017647059,0,0,0,0,1,0,0.33,0.094117647,1,1,0,0.04,0.03,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000130774,0.000574187,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.029354207,0.041176471,0,0,0,0,1,0,0.14,0.133333333,1,1,0,0.03,0.03,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000128496,0.00011472,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.011741683,0.017647059,0,0,0,0,1,0,0.33,0.17254902,1,1,0,0.02,0.03,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000126673,0.000334033,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.031311155,0.041176471,0,0,0,0,1,0,0.14,0.211764706,1,1,0,0.02,0.03,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000125306,0.000356822,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.015655577,0.023529412,0,0,0,0,1,0,0.25,0.250980392,1,1,0,0.02,0.03,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000124851,0.000245802,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.035225049,0.047058824,0,0,0,0,1,0,0.12,0.290196078,1,1,0,0.01,0.03,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000129407,0.001401382,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003913894,0.025490196,0,0,0,0,1,0,0.23,0.039215686,1,1,0,0.1,0.04,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000138065,0.00181644,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.009784736,0.015686275,0,0.12,0,0,1,0,0.5,0.039215686,1,1,0,0.1,0.04,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000136698,0.000200615,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.029354207,0.033333333,0,0,0,0,1,0,0.18,0.078431373,1,1,0,0.05,0.04,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000132597,0.000353316,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001956947,0.007843137,0,0,0,0,1,0,0.5,0.117647059,1,1,0,0.07,0.03,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000133508,0.000294495,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.015655577,0.019607843,0,0,0,0,1,0,0.3,0.156862745,1,1,0,0.03,0.03,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000132597,0.001579014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001956947,0.003921569,0,0,0,0,1,0,1,0.196078431,1,1,0,0.02,0.02,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.66E-05,0.000932372,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.011741683,0.033333333,0.17,0.12,0,0,1,0,0.29,0.023529412,1,1,0,0.17,0.03,0.17,0.01,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000100245,0.000817067,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001956947,0.001960784,0,0,0,0,1,0,0,0.003921569,1,1,0,1,0.03,0,0.01,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.70E-05,0.001493898,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.01369863,0.01372549,0,0,0,0,1,0,0,0.02745098,1,1,0,0.14,0.04,0,0.01,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.34E-05,0.000278523,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.009784736,0.009803922,0,0,0,0,1,0,0,0.066666667,1,1,0,0.06,0.04,0,0.01,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000103435,0.000344161,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.029354207,0.029411765,0,0,0,0,1,0,0,0.105882353,1,1,0,0.04,0.04,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000100701,0.000278523,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001956947,0.001960784,0,0,0,0,1,0,0,0.145098039,1,1,0,0.03,0.04,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.84E-05,0.000124849,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.011741683,0.011764706,0,0,0,0,1,0,0,0.184313725,1,1,0,0.02,0.03,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.02E-05,0.000278523,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007827789,0.011764706,0,0,0,0,1,0,0.33,0.223529412,1,1,0,0.02,0.03,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.02E-05,0.000533674,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005870841,0.041176471,0,0,0,0,1,0,0.29,0.011764706,1,1,0,0.33,0.04,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.47E-05,0.000973469,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.017612524,0.017647059,0,0,0,0,1,0,0,0.035294118,1,1,0,0.11,0.04,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000100701,0.000118616,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.011741683,0.01372549,0,0,0,0,1,0,0.29,0.074509804,1,1,0,0.05,0.04,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000100701,0.002954686,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.017612524,0.017647059,0,0,0,0,1,0,0,0.11372549,1,1,0,0.03,0.04,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.80E-05,0.000574382,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.037181996,0.039215686,0,0.05,0,0,1,0,0.1,0.152941176,1,1,0,0.03,0.04,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.25E-05,0.002954686,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.019569472,0.019607843,0,0,0,0,1,0,0,0.192156863,1,1,0,0.02,0.04,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.34E-05,0.00575258,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001956947,0.001960784,0,0,0,0,1,0,0,0.231372549,1,1,0,0.02,0.04,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.25E-05,0.002954686,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.019569472,0.019607843,0,0,0,0,1,0,0,0.270588235,1,1,0,0.01,0.04,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000129407,0.000874914,0,0,0,0.033333333,0,1,0,0,0,0,0,0,0,0,0,0,0.001956947,0.001960784,0,0,0,0,1,0,0,0.003921569,1,1,0,1,0.04,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.79E-05,0.000185033,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.009784736,0.015686275,0,0,0,0,1,0,0.25,0.019607843,1,1,0,0.2,0.05,0,0.01,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.98E-05,0.000417201,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.029354207,0.037254902,0,0,0,0,1,0,0.16,0.058823529,1,1,0,0.07,0.05,0,0.01,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.75E-05,0.000466283,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.019569472,0.021568627,0,0,0.1,0.09,1,0,0.18,0.098039216,1,1,0,0.04,0.05,0,0.01,0.04,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.07E-05,0.001609788,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007827789,0.007843137,0,0,0,0,1,0,0,0.137254902,1,1,0,0.03,0.04,0,0.01,0.03,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.52E-05,0.001001516,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005870841,0.005882353,0,0,0,0,1,0,0,0.176470588,1,1,0,0.02,0.04,0,0.01,0.02,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000141255,0.000679948,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001956947,0.015686275,0,0,0,0,1,0,0.38,0.215686275,1,1,0,0.02,0.04,0,0.01,0.02,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000138976,0.000996452,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.021526419,0.035294118,0,0,0,0,1,0,0.17,0.254901961,1,1,0,0.02,0.04,0,0.01,0.02,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000127129,0.000185033,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.011741683,0.011764706,0,0,0,0,1,0,0,0.294117647,1,1,0,0.01,0.04,0,0.01,0.01,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00013123,0.000679948,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001956947,0.001960784,0,0,0,0,1,0,0,0.333333333,1,1,0,0.01,0.04,0,0.01,0.01,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000130774,0.006251974,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.021526419,0.021568627,0,0,0,0,1,0,0,0.37254902,1,1,0,0.01,0.04,0,0,0.01,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000134875,0.001001516,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.019569472,0.019607843,0,0,0,0,1,0,0,0.411764706,1,1,0,0.01,0.03,0,0,0.01,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000145811,0.000368313,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007827789,0.011764706,0,0,0,0,1,0,0.33,0.031372549,1,1,0,0.12,0.03,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000125762,0.001008917,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.02739726,0.062745098,0.07,0.03,0,0,1,0,0.06,0.070588235,1,1,0,0.06,0.03,0.06,0.01,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.57E-05,0.000271706,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003913894,0.003921569,0,0,0,0,1,0,0,0.109803922,1,1,0,0.04,0.03,0.04,0.01,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.61E-05,0.001008917,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.023483366,0.023529412,0,0,0,0,1,0,0,0.149019608,1,1,0,0.03,0.03,0.03,0.01,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000106169,0.000299559,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007827789,0.009803922,0,0,0,0,1,0,0.4,0.015686275,1,1,0,0.25,0.04,0,0.01,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.52E-05,0.001730741,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001956947,0.001960784,0,0,0,0,1,0,0,0.054901961,1,1,0,0.07,0.04,0,0.01,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.57E-05,0.000703905,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001956947,0.001960784,0,0,0,0,1,0,0,0.094117647,1,1,0,0.04,0.03,0,0.01,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000123484,0.001021967,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003913894,0.005882353,0,0,0,0,1,0,0.67,0.007843137,1,1,0,0.5,0.04,0,0.01,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000125762,0.001075529,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003913894,0.003921569,0,0,0,0,1,0,0,0.047058824,1,1,0,0.08,0.04,0,0.01,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.009784736,0.009803922,0,0,0.2,0.2,1,0,0,0.08627451,1,1,0,0.09,0.04,0,0.01,0.05,0.01,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.61E-05,0.001377035,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007827789,0.023529412,0,0,0,0,1,0,0.17,0.125490196,1,1,0,0.03,0.04,0,0.01,0.03,0.01,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.71E-05,0.003587304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.02739726,0.052941176,0,0,0,0,1,0,0.11,0.164705882,1,1,0,0.02,0.04,0,0.01,0.02,0.01,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.71E-05,0.000329164,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005870841,0.031372549,0,0,0,0,1,0,0.19,0.203921569,1,1,0,0.02,0.04,0,0.01,0.02,0.01,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.71E-05,0.003587304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.025440313,0.025490196,0,0,0,0,1,0,0,0.243137255,1,1,0,0.02,0.04,0,0.01,0.02,0.01,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.57E-05,0.001021967,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003913894,0.003921569,0,0,0,0,1,0,0,0.282352941,1,1,0,0.01,0.02,0,0,0.01,0.01,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.30E-05,0.000789604,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003913894,0.003921569,0,0,0,0,1,0,0,0.321568627,1,1,0,0.01,0.02,0,0,0.01,0.01,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.48E-05,0.001222776,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001956947,0.001960784,0,0,0,0,1,0,0,0.360784314,1,1,0,0.01,0.02,0,0,0.01,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.25E-05,0.000120564,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001956947,0.029411765,0,0,0,0,1,0,0.13,0.4,1,1,0,0.01,0.02,0,0,0.01,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.48E-05,0.000372403,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.019569472,0.064705882,0,0,0,0,1,0,0.06,0.439215686,1,1,0,0.01,0.02,0,0,0.01,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.48E-05,0.00036656,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.017612524,0.017647059,0,0,0,0,1,0,0,0.478431373,1,1,0,0.01,0.02,0,0,0.01,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.75E-05,0.003631907,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.017612524,0.017647059,0,0,0,0,1,0,0,0.517647059,1,1,0,0.01,0.02,0,0,0.01,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.75E-05,0.003375392,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.037181996,0.037254902,0,0,0,0,1,0,0,0.556862745,1,1,0,0.01,0.02,0,0,0.01,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.48E-05,0.000779281,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.015655577,0.015686275,0,0,0,0,1,0,0,0.596078431,1,1,0,0.01,0.02,0,0,0.01,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.71E-05,0.000381363,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005870841,0.005882353,0,0,0,0,1,0,0,0.635294118,1,1,0,0.01,0.02,0,0,0.01,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.66E-05,0.000384674,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.025440313,0.025490196,0,0,0,0,1,0,0,0.674509804,1,1,0,0.01,0.02,0,0,0.01,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.57E-05,0.001222776,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007827789,0.007843137,0,0,0,0,1,0,0,0.71372549,1,1,0,0.01,0.02,0,0,0.01,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.11E-05,0.000230025,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007827789,0.043137255,0,0,0,0,1,0,0.14,0.752941176,1,1,0,0.01,0.02,0,0,0.01,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.25E-05,6.33E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.01369863,0.01372549,0,0,0,0,1,0,0,0.792156863,1,1,0,0,0.02,0,0,0,0,0
